measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),4668,Sonora,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,13279.2122632,14612.815281,12114.293306399999
2,DALYs (Disability-Adjusted Life Years),5,East Asia,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,16089.4693324,17263.5695286,14999.423927
2,DALYs (Disability-Adjusted Life Years),5,East Asia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,11314.99435,12098.6703703,10588.7527559
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,14344.6986329,15166.1448561,13611.7613369
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,7435.118150599999,8016.654769459999,6921.61583297
2,DALYs (Disability-Adjusted Life Years),4658,MichoacÃ¡n de Ocampo,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19515.5541773,21223.172529199997,17885.1786146
2,DALYs (Disability-Adjusted Life Years),4658,MichoacÃ¡n de Ocampo,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12450.0179209,13557.4032171,11249.821797499999
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,15836.226354399998,16723.1359464,15029.572177799999
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9246.78069168,10031.2916379,8543.90284869
2,DALYs (Disability-Adjusted Life Years),4749,England,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,14799.764557100001,15651.705514799998,14070.415867700001
2,DALYs (Disability-Adjusted Life Years),4749,England,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8728.32717888,9504.39844232,8095.77140993
2,DALYs (Disability-Adjusted Life Years),4660,Nayarit,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19267.707076400002,20807.2506284,17688.0831117
2,DALYs (Disability-Adjusted Life Years),4660,Nayarit,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,11757.771120200001,12733.1536241,10779.5398392
2,DALYs (Disability-Adjusted Life Years),573,Wyoming,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,13951.785012299999,15264.5485879,12913.088542000001
2,DALYs (Disability-Adjusted Life Years),573,Wyoming,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8040.4033953299995,8852.41676573,7291.34959387
2,DALYs (Disability-Adjusted Life Years),4626,South West England,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,13023.3002963,13874.1059276,12250.2697536
2,DALYs (Disability-Adjusted Life Years),4626,South West England,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,7631.76375884,8335.90179526,7029.50815065
2,DALYs (Disability-Adjusted Life Years),570,Washington,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,14011.534092200001,15084.0411181,12975.5595944
2,DALYs (Disability-Adjusted Life Years),570,Washington,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8336.66316792,9138.84527018,7631.55310887
2,DALYs (Disability-Adjusted Life Years),4623,East of England,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12932.4105921,13777.4494601,12142.478861399999
2,DALYs (Disability-Adjusted Life Years),4623,East of England,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,7750.44637832,8518.73138216,7052.95557383
2,DALYs (Disability-Adjusted Life Years),4636,Wales,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,15694.0671524,17067.8682009,14478.737348699999
2,DALYs (Disability-Adjusted Life Years),4636,Wales,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8741.98514943,9596.81647118,7920.53686434
2,DALYs (Disability-Adjusted Life Years),559,Oklahoma,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,17422.887485,18647.967587299998,16305.271481200001
2,DALYs (Disability-Adjusted Life Years),559,Oklahoma,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9875.64482838,10720.9251035,9105.327325369999
2,DALYs (Disability-Adjusted Life Years),4658,MichoacÃ¡n de Ocampo,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,10815.5687205,12085.7992575,9603.7274917
2,DALYs (Disability-Adjusted Life Years),4658,MichoacÃ¡n de Ocampo,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,7331.98181054,8174.06517022,6505.837881369999
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,22025.848813099998,23651.5583765,20485.7446291
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,11218.9920642,12146.7640564,10364.616029499999
2,DALYs (Disability-Adjusted Life Years),561,Pennsylvania,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,17708.6360581,18907.9341804,16481.1590368
2,DALYs (Disability-Adjusted Life Years),561,Pennsylvania,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9897.00308947,10745.356544799999,9042.2524758
2,DALYs (Disability-Adjusted Life Years),4672,Veracruz de Ignacio de la Llave,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19470.961316099998,21050.2581012,17957.3533746
2,DALYs (Disability-Adjusted Life Years),4672,Veracruz de Ignacio de la Llave,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12997.236594,14090.077473500001,11949.5665605
2,DALYs (Disability-Adjusted Life Years),4669,Tabasco,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19646.483166500002,21371.481207,17981.5859995
2,DALYs (Disability-Adjusted Life Years),4669,Tabasco,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12925.3162648,14084.0282344,11823.5851113
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,12206.5845758,13308.258014800002,11164.7124381
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,7361.1026629299995,8205.69168301,6677.1260252
2,DALYs (Disability-Adjusted Life Years),532,Florida,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,16706.4732021,18033.989930800002,15577.0413128
2,DALYs (Disability-Adjusted Life Years),532,Florida,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9046.709346919999,9915.57445141,8275.00368857
2,DALYs (Disability-Adjusted Life Years),4659,Morelos,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,10501.7809863,11662.8121584,9384.29360781
2,DALYs (Disability-Adjusted Life Years),4659,Morelos,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,7775.34450415,8644.44882306,7006.28904149
2,DALYs (Disability-Adjusted Life Years),4650,Chihuahua,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,24929.3336667,27299.1846904,22688.3480372
2,DALYs (Disability-Adjusted Life Years),4650,Chihuahua,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,15621.8119336,16941.3349234,14293.7846359
2,DALYs (Disability-Adjusted Life Years),4666,San Luis PotosÃ­,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19579.0995089,21113.2920803,18163.4987372
2,DALYs (Disability-Adjusted Life Years),4666,San Luis PotosÃ­,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12327.2172771,13402.341649599999,11284.6467464
2,DALYs (Disability-Adjusted Life Years),4652,Durango,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,20816.5404891,22675.5708281,19006.329713199997
2,DALYs (Disability-Adjusted Life Years),4652,Durango,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12689.2759755,13870.4242735,11550.1778435
2,DALYs (Disability-Adjusted Life Years),4618,North East England,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,17209.2174422,18161.108102500002,16327.2190254
2,DALYs (Disability-Adjusted Life Years),4618,North East England,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10147.510704100001,10930.8871945,9456.30639358
2,DALYs (Disability-Adjusted Life Years),560,Oregon,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,15194.7524592,16336.026548400001,14150.5666242
2,DALYs (Disability-Adjusted Life Years),560,Oregon,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8846.22452261,9673.96091498,8042.27047415
2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,17360.5084097,18228.5616055,16569.8717264
2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8705.76907654,9399.90268424,8126.82388032
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,15199.962227600001,16081.5425762,14374.1749928
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8791.879957199999,9579.15148407,8102.9444877999995
2,DALYs (Disability-Adjusted Life Years),571,West Virginia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19732.7404675,21082.71388,18341.7329101
2,DALYs (Disability-Adjusted Life Years),571,West Virginia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10619.995737899999,11606.1158452,9757.64625561
2,DALYs (Disability-Adjusted Life Years),4670,Tamaulipas,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19656.9611587,21371.344637000002,18048.937304500003
2,DALYs (Disability-Adjusted Life Years),4670,Tamaulipas,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12719.953229100001,13903.807294100001,11652.4788785
2,DALYs (Disability-Adjusted Life Years),27,Samoa,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,18734.3783877,21506.3919302,16325.489183200001
2,DALYs (Disability-Adjusted Life Years),27,Samoa,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,12000.3877231,13852.4776099,10288.7476549
2,DALYs (Disability-Adjusted Life Years),129,Honduras,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,11690.9153714,14702.228246800001,9318.48253176
2,DALYs (Disability-Adjusted Life Years),129,Honduras,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,11652.7799956,13253.017200700002,10051.0948333
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,14538.707288200001,15417.134968400002,13678.141868800001
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8657.84264385,9442.04550654,7954.73087246
2,DALYs (Disability-Adjusted Life Years),4660,Nayarit,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,11133.1836598,12206.8305921,10089.195581599999
2,DALYs (Disability-Adjusted Life Years),4660,Nayarit,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,7598.07195177,8381.89370464,6875.72666676
2,DALYs (Disability-Adjusted Life Years),74,Andorra,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,9539.42267681,11472.337639000001,7667.35837203
2,DALYs (Disability-Adjusted Life Years),74,Andorra,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,4491.88758812,5719.6286973100005,3441.37648213
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,22686.8930594,24460.1392675,20912.9315243
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,10949.3304486,11874.8235938,10045.460203
2,DALYs (Disability-Adjusted Life Years),4653,Guanajuato,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,20127.4872688,21656.1163298,18560.6291113
2,DALYs (Disability-Adjusted Life Years),4653,Guanajuato,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,13094.7884388,14165.0407797,12005.738479399999
2,DALYs (Disability-Adjusted Life Years),536,Illinois,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,17139.9200371,18344.3342963,16071.587244499999
2,DALYs (Disability-Adjusted Life Years),536,Illinois,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9742.244884119998,10507.3154448,8981.14110069
2,DALYs (Disability-Adjusted Life Years),35428,Akita,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10719.857532099999,11641.0742966,9902.32857373
2,DALYs (Disability-Adjusted Life Years),35428,Akita,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5499.45064042,6167.63542186,4894.34664886
2,DALYs (Disability-Adjusted Life Years),565,Tennessee,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,18954.9641475,20264.0345089,17879.3336016
2,DALYs (Disability-Adjusted Life Years),565,Tennessee,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10080.519916,10901.771928,9270.9852559
2,DALYs (Disability-Adjusted Life Years),4667,Sinaloa,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,16712.7231605,18372.6364761,15109.0677847
2,DALYs (Disability-Adjusted Life Years),4667,Sinaloa,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10361.1063366,11447.8097659,9352.292494340001
2,DALYs (Disability-Adjusted Life Years),35432,Tochigi,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10474.6856366,11369.8527605,9707.423117100001
2,DALYs (Disability-Adjusted Life Years),35432,Tochigi,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5803.27962894,6457.80986164,5235.13783471
2,DALYs (Disability-Adjusted Life Years),35470,Okinawa,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9992.47887642,10897.3003525,9191.50032931
2,DALYs (Disability-Adjusted Life Years),35470,Okinawa,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,4867.732195789999,5514.81969465,4325.6839826000005
2,DALYs (Disability-Adjusted Life Years),35440,Ishikawa,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9745.495270149999,10595.5756636,8957.958044590001
2,DALYs (Disability-Adjusted Life Years),35440,Ishikawa,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5268.0647487,5948.2264958900005,4696.06714646
2,DALYs (Disability-Adjusted Life Years),4647,Coahuila,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,20748.0378752,22306.3310134,19184.3699881
2,DALYs (Disability-Adjusted Life Years),4647,Coahuila,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,14113.6661858,15346.0030552,12932.482128700001
2,DALYs (Disability-Adjusted Life Years),35442,Yamanashi,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9755.86547413,10702.0629201,8913.72995306
2,DALYs (Disability-Adjusted Life Years),35442,Yamanashi,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5343.0127073,6045.658781640001,4750.331906279999
2,DALYs (Disability-Adjusted Life Years),35456,Okayama,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9772.14576733,10656.070194,9018.06298887
2,DALYs (Disability-Adjusted Life Years),35456,Okayama,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5102.81803759,5742.17389367,4556.94318036
2,DALYs (Disability-Adjusted Life Years),35454,Tottori,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10331.2750729,11247.6102807,9399.81529876
2,DALYs (Disability-Adjusted Life Years),35454,Tottori,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5275.37345992,5981.77564955,4669.81708673
2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19112.0152283,20321.068753,17881.1717068
2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,13989.213631,14912.4830407,13055.1231734
2,DALYs (Disability-Adjusted Life Years),35426,Iwate,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10632.6489057,11482.6837356,9816.630969169999
2,DALYs (Disability-Adjusted Life Years),35426,Iwate,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5316.66535536,5920.75647095,4747.96301544
2,DALYs (Disability-Adjusted Life Years),555,New York,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,14330.099789,15449.3486728,13226.2761194
2,DALYs (Disability-Adjusted Life Years),555,New York,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,8509.20317194,9350.398623269999,7766.68995176
2,DALYs (Disability-Adjusted Life Years),4645,Baja California Sur,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19182.363476299997,20919.9946444,17385.4499611
2,DALYs (Disability-Adjusted Life Years),4645,Baja California Sur,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10946.6920432,12116.2947322,9886.872947439999
2,DALYs (Disability-Adjusted Life Years),35430,Fukushima,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10358.1277094,11225.348376,9516.08284303
2,DALYs (Disability-Adjusted Life Years),35430,Fukushima,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5531.77458602,6238.14629684,4946.30469723
2,DALYs (Disability-Adjusted Life Years),134,Tropical Latin America,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,14470.579504399999,15225.8237271,13702.6441154
2,DALYs (Disability-Adjusted Life Years),134,Tropical Latin America,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,9386.16379129,9971.71916676,8830.82952177
2,DALYs (Disability-Adjusted Life Years),35446,Aichi,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9760.14037681,10660.665949799999,8973.85310647
2,DALYs (Disability-Adjusted Life Years),35446,Aichi,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5764.348291089999,6465.329179079999,5173.63547515
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,16448.0391904,17815.9443195,15190.8728827
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9138.09266734,10044.7034922,8272.80541606
2,DALYs (Disability-Adjusted Life Years),35455,Shimane,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9708.54549665,10636.2733805,8848.45097932
2,DALYs (Disability-Adjusted Life Years),35455,Shimane,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,4832.21801019,5515.96760992,4239.34871767
2,DALYs (Disability-Adjusted Life Years),567,Utah,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12352.4974478,13325.9842942,11381.1901117
2,DALYs (Disability-Adjusted Life Years),567,Utah,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,7325.2658269,8126.972607219999,6633.59223851
2,DALYs (Disability-Adjusted Life Years),35457,Hiroshima,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9874.12911958,10765.2611788,9068.31897952
2,DALYs (Disability-Adjusted Life Years),35457,Hiroshima,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5354.94476143,5992.42400057,4757.6580431
2,DALYs (Disability-Adjusted Life Years),35460,Kagawa,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9702.45805108,10581.3417445,8894.66384983
2,DALYs (Disability-Adjusted Life Years),35460,Kagawa,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5293.90939084,5942.68073759,4722.455749639999
2,DALYs (Disability-Adjusted Life Years),35458,Yamaguchi,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10378.414617499999,11262.700200000001,9569.756659460001
2,DALYs (Disability-Adjusted Life Years),35458,Yamaguchi,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5362.42714512,6036.16339348,4781.47890457
2,DALYs (Disability-Adjusted Life Years),35443,Nagano,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8934.50297999,9826.616217969999,8130.69593732
2,DALYs (Disability-Adjusted Life Years),35443,Nagano,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5231.07495516,5932.44157879,4638.10554624
2,DALYs (Disability-Adjusted Life Years),75,Austria,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,13083.690907799999,13836.1704143,12424.9946687
2,DALYs (Disability-Adjusted Life Years),75,Austria,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,6511.03296082,7043.318870780001,6029.2066838499995
2,DALYs (Disability-Adjusted Life Years),137,North Africa and Middle East,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,14194.1670742,15164.7586971,13242.8885359
2,DALYs (Disability-Adjusted Life Years),137,North Africa and Middle East,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,11177.3511629,12000.7685969,10314.3236385
2,DALYs (Disability-Adjusted Life Years),4940,Sweden except Stockholm,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,11589.904477,12467.7886248,10721.2771041
2,DALYs (Disability-Adjusted Life Years),4940,Sweden except Stockholm,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,6690.6121459099995,7363.2860759,6053.1857566399995
2,DALYs (Disability-Adjusted Life Years),76,Belgium,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,12681.6905481,13565.4689881,11857.3929807
2,DALYs (Disability-Adjusted Life Years),76,Belgium,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,6110.49743209,6678.48023141,5612.62223008
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,41693.4883319,44044.6423377,39544.249914
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,35040.6399942,37323.374640099995,32996.5843795
2,DALYs (Disability-Adjusted Life Years),35425,Aomori,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,11946.3003202,12935.5657604,11078.4815245
2,DALYs (Disability-Adjusted Life Years),35425,Aomori,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5753.91903199,6448.21032806,5179.50067754
2,DALYs (Disability-Adjusted Life Years),35429,Yamagata,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9843.91863147,10710.840465899999,8982.93633626
2,DALYs (Disability-Adjusted Life Years),35429,Yamagata,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5305.72867346,5988.20637935,4724.19556676
2,DALYs (Disability-Adjusted Life Years),4648,Colima,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,19953.477008600003,21896.071884599998,18153.9755954
2,DALYs (Disability-Adjusted Life Years),4648,Colima,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12663.747361300002,13885.6607291,11446.520424
2,DALYs (Disability-Adjusted Life Years),35431,Ibaraki,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10405.4350727,11322.747856900001,9597.16981741
2,DALYs (Disability-Adjusted Life Years),35431,Ibaraki,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5746.0801434,6455.43320143,5115.65021025
2,DALYs (Disability-Adjusted Life Years),566,Texas,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,16876.6037368,18062.2188051,15756.475775
2,DALYs (Disability-Adjusted Life Years),566,Texas,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8955.40269078,9751.83702717,8208.534132629999
2,DALYs (Disability-Adjusted Life Years),35441,Fukui,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9429.26274385,10291.0735674,8639.81135703
2,DALYs (Disability-Adjusted Life Years),35441,Fukui,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5140.66338348,5833.62776585,4546.9029530200005
2,DALYs (Disability-Adjusted Life Years),35449,KyÅto,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,9934.27025906,10821.519369099999,9145.76969041
2,DALYs (Disability-Adjusted Life Years),35449,KyÅto,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,5673.14948834,6362.527190899999,5053.4129115900005
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,14887.5926666,15876.0201633,13936.0604138
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,8118.87699807,8852.47886166,7480.382100839999
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,15878.735524500002,16752.8799013,15096.9030108
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,8396.44898607,9120.377483979999,7813.526239479999
2,DALYs (Disability-Adjusted Life Years),4651,Distrito Federal,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,17870.4470726,19299.3672521,16424.869389
2,DALYs (Disability-Adjusted Life Years),4651,Distrito Federal,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,12160.9688665,13243.739470900002,11193.8456666
2,DALYs (Disability-Adjusted Life Years),35459,Tokushima,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,10497.2218077,11453.8610044,9621.15009532
